menu,calories,protein,fat,carbo,image,category
"Makaroni atau Mie dengan Keju (Campuran Kering); Sayap Ayam; Terung Dimasak; Anggur (Merah atau Hijau, Jenis Varietas Eropa Seperti Thompson tanpa Biji)",630,21.76,27.51,76.13,,breakfast
Makaroni; Bakso Kalkun; Lobak Dimasak; Guacamole dengan Tomat dan Cabe Paprika,448,30.279999999999998,10.51,56.60000000000001,,dinner
Makaroni atau Mie dengan Keju; Daging Sapi (70% tidak Berlemak / 30% Lemak); Kentang Tumbuk (dari Kentang Segar); Pisang,1108,39.099999999999994,64.47,94.81,,dinner
Makaroni atau Mie dengan Keju; Potongan Daging Domba (Hanya Daging yang Dimakan); Bawang Bombay Dimasak; Stroberi Beku dengan Gula,852,43.21,34.589999999999996,94.28,,dinner
Nasi Goreng Ayam; Sayap Ayam Goreng tanpa Pelapis (Kulit Dimakan); Jagung Kecil/Tunas Jagung; Salad Buah,469,20.789999999999996,17.87,59.21,,dinner
Mie Gandum; Sayap Ayam (Kulit tidak Dimakan); Kentang Tumbuk (dari Kentang Segar); Semangka,446,18.499999999999996,11.54,73.05,,dinner
"Nasi Goreng Babi; Iga Babi; Zaitun Hijau Isi; Anggur (Merah atau Hijau, Jenis Varietas Eropa Seperti Thompson tanpa Biji)",803,40.68,46.59,55.89999999999999,,dinner
Makaroni atau Mie dengan Keju (Campuran Ditumbuk dengan Saus Keju); Daging Sapi (85% tanpa Lemak / 15% Lemak); Lobak Dimasak; Jus Pepaya,768,37.15,30.72,85.08,,dinner
Nasi Goreng Babi; Paha Ayam Panggang (Kulit Dimakan); Bayam Bayi/Kecil; Jus Pepaya,516,25.56,19.610000000000003,59.489999999999995,,dinner
Nasi Goreng tanpa Daging; Dada Ayam Masak; Kentang Tumbuk; Pisang Apel,455,28.67,11.82,58.97,,dinner
Mie; Sayap Ayam; Kentang Panggang Diisi dengan Keju (Kulit Dimakan); Salad Buah,653,25.909999999999997,21.38,91.42,,dinner
Nasi Goreng Udang; Daging Domba; Kentang Panggang yang Diisi Daging Babi dan Keju (Kulit Dimakan); Stroberi,858,41.75,40.54,81.72,,dinner
Nasi Goreng tanpa Daging; Bakso Daging Babi; Kentang Tumbuk; Semangka,557,30.25,18.419999999999998,69.04,,dinner
Makaroni Krim dengan Keju; Dada Ayam (Kulit tidak Dimakan); Kentang Panggang (Kulit tidak Dimakan); Rasberi Merah,606,41.93,16.45,71.56,https://m.ftscrt.com/food/213b4f93-1fcb-4a00-b095-2bea2ad540aa_sq.jpg,dinner
Nasi Goreng Ayam; Punggung Sapi; Bawang Bombay Dimasak; Stroberi Beku,729,32.43,34.81,73.6,,dinner
Makaroni atau Mie dengan Keju; Daging Sapi; Kentang Tumbuk; Semangka,929,45.300000000000004,43.6,90.25,,dinner
Makaroni atau Mie dengan Keju; Daging Domba Panggang; Kentang Panggang (Kulit tidak Dimakan); Stroberi dalam Sirup (Dimasak atau Kalengan),957,42.88999999999999,38.73,110.05,https://m.ftscrt.com/food/33760b14-ddb9-4974-9ca0-b1deb1672212_sq.jpg,dinner
Nasi Goreng Babi; Potongan Daging Domba (Hanya Daging yang Dimakan); Kentang Panggang Diisi dengan Krim Asam (Kulit Dimakan); Nektar Mangga,808,37.339999999999996,34.0,89.62,,dinner
Nasi Putih; Paha Ayam Goreng tanpa Pelapis (Kulit Dimakan); Kentang Tumbuk (dari Kentang Kering); Rasberi Beku,493,19.39,13.12,74.83000000000001,https://m.ftscrt.com/food/2588a596-f9cd-4b1e-aa64-a0c2c80b243d_sq.jpg,dinner
Makaroni Krim dengan Keju; Potongan Daging Domba (Hanya Daging yang Dimakan); Kentang Tumbuk (dari Kentang Segar); Stroberi,655,37.35999999999999,28.8,61.31,,dinner
"Nasi Putih; Paha Ayam Goreng tanpa Pelapis (Kulit Dimakan); Sayuran Campur Matang (Jagung, Kacang Lima, Kacang Polong, Kacang Hijau dan Wortel); Stroberi dalam Sirup (Dimasak atau Kalengan)",447,19.71,9.4,71.16,https://m.ftscrt.com/food/2588a596-f9cd-4b1e-aa64-a0c2c80b243d_sq.jpg,dinner
Nasi Goreng Ayam; Daging Sapi Giling; Terung Dimasak; Jeruk Mandarin (Kaleng atau Beku),592,31.880000000000003,26.84,56.029999999999994,,dinner
Nasi Goreng tanpa Daging; Daging Sapi (70% tidak Berlemak / 30% Lemak); Bawang Putih Cincang; Guacamole dengan Tomat dan Cabe Paprika,598,22.08,43.49,28.99,,dinner
Makaroni atau Mie dengan Keju (Campuran Ditumbuk dengan Saus Keju); Babi Panggang (Hanya Daging yang Dimakan); Bawang Manis; Salad Buah,664,41.27,20.65,77.96,,dinner
Makaroni; Babi Panggang (Hanya Daging yang Dimakan); Lobak Dimasak; Stroberi,478,33.769999999999996,11.760000000000002,58.190000000000005,,dinner
Makaroni Gandum; Kaki Ayam Goreng tanpa Pelapis (Kulit Dimakan); Bawang Merah; Stroberi Beku tanpa Pemanis,496,38.61,17.440000000000005,48.39,,dinner
"Mie; Sosis Ayam; Sayuran Campur Matang (Jagung, Kacang Lima, Kacang Polong, Kacang Hijau dan Wortel); Campuran Buah Kering",476,20.729999999999997,11.13,74.91,https://m.ftscrt.com/food/f53a7537-c8d0-4dac-b75f-65eaa0437d87_sq.jpg,dinner
Makaroni Gandum; Sayap Ayam Goreng tanpa Pelapis (Kulit Dimakan); Selada; Guacamole dengan Tomat dan Cabe Paprika,315,17.03,10.91,40.77,https://m.ftscrt.com/food/ba4815b8-733f-4a31-b1e4-f57775cd1f9b_sq.jpg,dinner
Makaroni Krim dengan Keju; Dada Ayam (Kulit tidak Dimakan); Kubis Hijau; Stroberi Beku tanpa Pemanis,502,39.76,16.090000000000003,48.69,https://m.ftscrt.com/food/213b4f93-1fcb-4a00-b095-2bea2ad540aa_sq.jpg,dinner
Makaroni atau Mie dengan Keju; Dada Ayam (Kulit tidak Dimakan); Bawang Manis; Stroberi dalam Sirup (Dimasak atau Kalengan),798,47.629999999999995,26.33,93.2,https://m.ftscrt.com/food/213b4f93-1fcb-4a00-b095-2bea2ad540aa_sq.jpg,dinner
Nasi Putih; Iga Babi Panggang dengan Saus; Kentang Panggang Diisi dengan Krim Asam (Kulit Dimakan); Apel,999,41.699999999999996,50.269999999999996,96.02,,dinner
"Makanan Pembuka Makaroni dan Keju (Kalengan); Daging Punggung Sapi (Hanya Bagian tanpa Lemak yang Dimakan); Sayuran Campur Matang (Jagung, Kacang Lima, Kacang Polong, Kacang Hijau dan Wortel); Apel",552,36.449999999999996,18.05,61.36,https://m.ftscrt.com/food/f53a7537-c8d0-4dac-b75f-65eaa0437d87_sq.jpg,dinner
Makaroni Gandum; Daging Sapi Giling; Kentang Tumbuk; Stroberi,559,31.84,20.71,64.72999999999999,,dinner
Makaroni Gandum; Sosis Daging Sapi; Potongan-Potongan Jamur dan Batang; Jus Pepaya,461,14.77,16.860000000000003,67.07,https://m.ftscrt.com/food/8289a683-cd49-4c8c-b1da-4321bc0ba90f_sq.jpg,dinner
Makaroni atau Mie dengan Keju (Campuran Kering); Paha Ayam; Jagung Kecil/Tunas Jagung; Semangka,722,31.24,29.98,85.99,,dinner
Makaroni atau Mie dengan Keju (Campuran Ditumbuk dengan Saus Keju); Potongan Daging Domba (Hanya Daging yang Dimakan); Jagung Kecil/Tunas Jagung; Stroberi,667,40.379999999999995,21.02,80.82,,dinner
Makanan Pembuka Makaroni dan Keju (Kalengan); Dada Ayam Goreng tanpa Pelapis (Kulit Dimakan); Bawang Manis; Rasberi Merah,491,41.21,15.44,46.68,,dinner
"Makaroni atau Mie dengan Keju; Paha Ayam; Kentang Panggang yang Diisi Daging Babi dan Keju (Kulit Dimakan); Anggur (Merah atau Hijau, Jenis Varietas Eropa Seperti Thompson tanpa Biji)",1054,47.47,46.28,113.88,,dinner
Nasi Goreng Babi; Daging Domba Panggang; Kentang Panggang Diisi dengan Krim Asam (Kulit Dimakan); Apel,874,35.86,41.379999999999995,91.94,,dinner
Nasi Goreng; Daging Sapi (85% tanpa Lemak / 15% Lemak); Kembang Kol Dimasak (Lemak tidak Ditambahkan dalam Masakan); Jus Pepaya,618,32.290000000000006,26.839999999999996,61.78,,dinner
Nasi Merah Instan; Daging Punggung Sapi (Hanya Bagian tanpa Lemak yang Dimakan); Kentang Panggang Diisi dengan Keju (Kulit Dimakan); Blueberry Tawar dalam Kemasan Air (Dimasak atau Kalengan),685,38.95,22.419999999999998,82.86999999999999,,dinner
Nasi Goreng Udang; Dada Ayam Goreng tanpa Pelapis (Kulit Dimakan); Kentang Tumbuk (dari Kentang Kering); Rasberi Beku,692,42.28,23.689999999999998,77.04,,dinner
Nasi Merah Instan; Sosis Italia; Kentang Panggang; Apel,534,12.52,18.69,81.87,,dinner
Makaroni; Dada Ayam Masak; Zaitun Hijau Isi; Jeruk Mandarin (Kaleng atau Beku),445,29.810000000000002,7.56,64.88,,dinner
Makaroni Krim dengan Keju; Daging Sapi (70% tidak Berlemak / 30% Lemak); Bawang Manis; Pisang Apel,799,30.389999999999997,47.14,63.980000000000004,,dinner
"Nasi Putih; Sosis Ayam; Kembang Kol Dimasak (dari Beku, Lemak tidak Ditambahkan dalam Masakan); Anggur (Merah atau Hijau, Jenis Varietas Eropa Seperti Thompson tanpa Biji)",337,15.299999999999999,6.380000000000001,56.34,,dinner
Nasi Goreng Udang; Daging Sapi (85% tanpa Lemak / 15% Lemak); Kentang Panggang Diisi dengan Keju (Kulit Dimakan); Nektar Mangga,844,39.04,36.91,89.36,,dinner
Makaroni atau Mie dengan Keju; Daging Babi Panggang; Selada; Guacamole dengan Tomat dan Cabe Paprika,744,43.19,38.15,55.99,https://m.ftscrt.com/food/71ad817b-d534-464a-8c09-8156e6b1bf97_sq.jpg,dinner
Nasi Putih; Dada Ayam Goreng tanpa Pelapis (Kulit Dimakan); Kubis Hijau; Jus Pepaya,463,34.79,9.54,58.650000000000006,,dinner
Nasi Goreng tanpa Daging; Daging Sapi Giling; Kubis Cina; Stroberi Beku dengan Gula,537,27.96,22.78,56.6,,dinner
Nasi Goreng Udang; Paha Ayam (Kulit tidak Dimakan); Kentang Panggang Diisi dengan Keju (Kulit Dimakan); Salad Buah,691,31.779999999999998,26.24,82.91,,dinner
Makanan Pembuka Makaroni dan Keju (Kalengan); Potongan Daging Domba; Kubis Cina; Nektar Mangga,619,33.050000000000004,32.77,47.84,,dinner
Nasi Merah Instan; Kalkun; Kentang Panggang (Kulit Dimakan); Campuran Buah Kering,591,33.23,11.299999999999999,90.69999999999999,https://m.ftscrt.com/food/b42ccc2e-ed90-4760-afc1-4d152b6d1a06_sq.jpg,dinner
Nasi Goreng tanpa Daging; Dada Ayam Masak; Bayam Bayi/Kecil; Rasberi Merah,324,27.58,8.38,34.28,,dinner
Makanan Pembuka Makaroni dan Keju (Kalengan); Paha Ayam (Kulit tidak Dimakan); Brokoli; Stroberi Beku tanpa Pemanis,396,26.259999999999998,12.28,47.98,https://m.ftscrt.com/food/edef428a-2178-4c4b-a1c6-813644764549_sq.jpg,dinner
Mie Gandum; Kaki Ayam Goreng tanpa Pelapis (Kulit Dimakan); Kacang Hijau Dimasak (Kalengan); Jus Pepaya,653,43.190000000000005,21.180000000000003,75.24,https://m.ftscrt.com/food/b6b63bea-b546-45a4-8a19-8daa6bda76ef_sq.jpg,dinner
Makanan Pembuka Makaroni dan Keju (Kalengan); Daging Sapi Ekstra tanpa Lemak; Kubis Hijau; Rasberi Beku,578,34.46,20.990000000000002,63.32,,dinner
Nasi Goreng Babi; Potongan Daging Domba; Selada; Stroberi Beku,713,34.160000000000004,36.51,63.22,https://m.ftscrt.com/food/ba4815b8-733f-4a31-b1e4-f57775cd1f9b_sq.jpg,dinner
Mie Gandum; Sayap Ayam Goreng tanpa Pelapis (Kulit Dimakan); Kentang Panggang yang Diisi Daging Babi dan Keju (Kulit Dimakan); Pisang Apel,681,29.8,23.389999999999997,93.17,,dinner
Nasi Goreng Ayam; Paha Ayam (Kulit tidak Dimakan); Lobak Dimasak; Rasberi Merah,421,24.029999999999998,16.909999999999997,42.82,,dinner
Mie; Potongan Daging Domba (Daging dan Lemak Dimakan); Bayam Bayi/Kecil; Stroberi Beku,679,32.760000000000005,30.16,71.14000000000001,,dinner
Makaroni Krim dengan Keju; Daging Sapi Panggang; Bayam Bayi/Kecil; Campuran Buah Kering,629,35.81,27.87,59.27,,dinner
Makaroni atau Mie dengan Keju; Sosis Italia; Bawang Bombay Dimasak; Campuran Buah Kering,752,26.66,34.04,87.49000000000001,,dinner
"Makaroni Gandum; Daging Sapi; Bayam Bayi/Kecil; Anggur (Merah atau Hijau, Jenis Varietas Eropa Seperti Thompson tanpa Biji)",511,31.569999999999997,17.69,60.83,,dinner
Nasi Goreng Udang; Dada Ayam Goreng tanpa Pelapis (Kulit Dimakan); Labu Dimasak; Rasberi Beku,640,41.510000000000005,20.04,74.13,https://m.ftscrt.com/food/00426b49-891a-4447-9b3d-5bbbbe391dd2_sq.jpg,dinner
Makaroni atau Mie dengan Keju; Dada Ayam; Kubis Cina; Stroberi Beku,800,49.46,30.66,82.96000000000001,https://m.ftscrt.com/food/7dc5e1df-f21f-41dc-b576-4106700d1737_sq.jpg,dinner
Nasi Goreng Ayam; Bakso Daging Sapi dan Babi; Kentang Panggang (Kulit Dimakan); Stroberi Beku,745,29.05,24.1,105.75999999999999,https://m.ftscrt.com/food/b42ccc2e-ed90-4760-afc1-4d152b6d1a06_sq.jpg,dinner
Nasi Goreng Udang; Punggung Sapi; Kentang Panggang Diisi dengan Krim Asam (Kulit Dimakan); Stroberi Beku dengan Gula,959,36.160000000000004,47.14,100.65,,dinner
Nasi Putih; Dada Ayam; Kentang Panggang Diisi dengan Krim Asam (Kulit Dimakan); Rasberi Beku,771,38.77,24.06,101.11,https://m.ftscrt.com/food/7dc5e1df-f21f-41dc-b576-4106700d1737_sq.jpg,dinner
Makanan Pembuka Makaroni dan Keju (Kalengan); Paha Ayam (Kulit tidak Dimakan); Kentang Panggang Diisi dengan Krim Asam (Kulit Dimakan); Rasberi Beku tanpa Pemanis,689,29.259999999999998,28.419999999999998,82.14,,dinner
Makaroni atau Mie dengan Keju (Campuran Ditumbuk dengan Saus Keju); Potongan Daging Domba (Daging dan Lemak Dimakan); Kentang Panggang (Kulit tidak Dimakan); Stroberi,896,42.81999999999999,38.72,93.6,https://m.ftscrt.com/food/33760b14-ddb9-4974-9ca0-b1deb1672212_sq.jpg,dinner
Makaroni atau Mie dengan Keju; Iga Babi; Bawang Putih Cincang; Stroberi Beku,1023,50.54,54.72,83.17,,dinner
"Nasi Merah Instan; Daging Sapi; Sayuran Campur Matang (Jagung, Kacang Lima, Kacang Polong, Kacang Hijau dan Wortel); Rasberi Merah",508,29.339999999999996,20.259999999999998,51.49999999999999,https://m.ftscrt.com/food/f53a7537-c8d0-4dac-b75f-65eaa0437d87_sq.jpg,dinner
Nasi Merah Instan; Potongan Daging Domba (Daging dan Lemak Dimakan); Kacang Hijau Dimasak (Kalengan); Stroberi Beku tanpa Pemanis,611,31.88,30.1,52.98,https://m.ftscrt.com/food/b6b63bea-b546-45a4-8a19-8daa6bda76ef_sq.jpg,dinner
"Makaroni atau Mie dengan Keju (Campuran Ditumbuk dengan Saus Keju); Daging Sapi (70% tidak Berlemak / 30% Lemak); Bawang Putih Dimasak; Anggur (Merah atau Hijau, Jenis Varietas Eropa Seperti Thompson tanpa Biji)",851,32.54,45.699999999999996,77.75999999999999,,dinner
Nasi Goreng tanpa Daging; Bakso Kalkun; Brokoli Dimasak (Lemak tidak Ditambahkan dalam Masakan); Stroberi,426,29.56,12.05,51.14,,dinner
Makaroni atau Mie dengan Keju; Daging Sapi Giling tanpa Lemak; Kentang Panggang Diisi dengan Keju (Kulit Dimakan); Rasberi Beku tanpa Pemanis,1083,52.809999999999995,50.290000000000006,105.97,,dinner
Makaroni atau Mie dengan Keju (Campuran Kering); Daging Babi Panggang; Kubis Cina; Rasberi Beku tanpa Pemanis,698,36.91,32.49,64.86,https://m.ftscrt.com/food/71ad817b-d534-464a-8c09-8156e6b1bf97_sq.jpg,dinner
Nasi Goreng Udang; Daging Sapi (85% tanpa Lemak / 15% Lemak); Bawang Bombay Dimasak; Stroberi dalam Sirup (Dimasak atau Kalengan),681,31.240000000000002,29.409999999999997,73.49,,dinner
Makanan Pembuka Makaroni dan Keju (Kalengan); Sayap Ayam Panggang (Kulit Dimakan); Kentang Panggang; Nektar Mangga,573,20.720000000000002,22.22,74.34,,dinner
Mie; Daging Kornet; Brokoli; Semangka,568,28.569999999999997,20.41,71.84,https://m.ftscrt.com/food/edef428a-2178-4c4b-a1c6-813644764549_sq.jpg,dinner
Nasi Goreng Babi; Sosis Ayam; Kentang Panggang yang Diisi Daging Babi dan Keju (Kulit Dimakan); Campuran Buah Kering,755,31.74,29.25,93.38999999999999,,dinner
Mie; Potongan Daging Domba (Hanya Daging yang Dimakan); Kentang Panggang (Kulit tidak Dimakan); Rasberi Beku tanpa Pemanis,573,33.239999999999995,12.41,82.96000000000001,https://m.ftscrt.com/food/33760b14-ddb9-4974-9ca0-b1deb1672212_sq.jpg,dinner
Nasi Goreng Udang; Sayap Ayam; Kentang Panggang Diisi dengan Keju (Kulit Dimakan); Jus Pepaya,726,26.609999999999996,26.28,97.25,,dinner
Nasi Merah Instan; Bakso Ayam; Kentang Panggang yang Diisi Daging Babi dan Keju (Kulit Dimakan); Semangka,737,38.15,21.48,100.12,https://m.ftscrt.com/food/46dea353-53c7-47fd-a651-1dd1b34432ad_sq.jpg,dinner
Nasi Putih; Punggung Sapi; Bayam Dimasak (dari Segar); Stroberi Beku dengan Gula,574,27.22,24.77,62.72,https://m.ftscrt.com/food/7e9eb86b-c23b-44a3-b021-d90c0b7a20ed_sq.jpg,dinner
Mie; Sayap Ayam Panggang (Kulit Dimakan); Kentang Panggang Diisi dengan Keju (Kulit Dimakan); Pisang Apel,670,26.62,21.189999999999998,95.59,,dinner
Makanan Pembuka Makaroni dan Keju (Kalengan); Sosis Daging Sapi; Bawang Merah; Salad Buah,436,14.970000000000002,22.52,44.18,https://m.ftscrt.com/food/8289a683-cd49-4c8c-b1da-4321bc0ba90f_sq.jpg,dinner
Mie Gandum; Daging Sapi (70% tidak Berlemak / 30% Lemak); Wortel Bayi; Rasberi Merah,629,25.999999999999996,36.599999999999994,51.98,,dinner
Nasi Putih; Dada Ayam Masak; Brokoli; Jeruk Mandarin (Kaleng atau Beku),361,28.310000000000002,2.0900000000000003,59.53,https://m.ftscrt.com/food/edef428a-2178-4c4b-a1c6-813644764549_sq.jpg,dinner
Nasi Merah Instan; Paha Ayam; Kentang Tumbuk; Stroberi,459,21.89,14.94,59.919999999999995,,dinner
Makaroni; Daging Sapi Panggang (Hanya Bagian tanpa Lemak yang Dimakan); Kubis Cina; Guacamole dengan Tomat dan Cabe Paprika,426,33.14,11.430000000000001,45.940000000000005,,dinner
"Makaroni atau Mie dengan Keju; Babi Panggang (Hanya Daging yang Dimakan); Kentang Panggang yang Diisi Daging Babi dan Keju (Kulit Dimakan); Anggur (Merah atau Hijau, Jenis Varietas Eropa Seperti Thompson tanpa Biji)",1079,56.239999999999995,44.89,113.88,,dinner
Makaroni; Iga Babi Panggang dengan Saus; Bawang Putih Dimasak; Apel,771,40.96,35.279999999999994,71.22,,dinner
Makaroni atau Mie dengan Keju (Campuran Ditumbuk dengan Saus Keju); Dada Ayam (Kulit tidak Dimakan); Brokoli; Rasberi Merah,609,46.64,15.58,71.52000000000001,https://m.ftscrt.com/food/213b4f93-1fcb-4a00-b095-2bea2ad540aa_sq.jpg,dinner
Nasi Merah Instan; Punggung Sapi; Kentang Tumbuk; Campuran Buah Kering,634,27.349999999999998,27.36,70.66999999999999,,dinner
Makaroni Krim dengan Keju; Ayam (Kulit tidak Dimakan); Bayam Bayi/Kecil; Apel,559,37.839999999999996,19.510000000000005,58.5,,dinner
Nasi Putih; Sayap Ayam; Kentang Panggang Diisi dengan Keju (Kulit Dimakan); Stroberi,562,21.83,18.0,79.49000000000001,,dinner
Nasi Goreng Udang; Iga Babi Panggang dengan Saus; Kentang Panggang yang Diisi Daging Babi dan Keju (Kulit Dimakan); Rasberi Beku,1160,53.35,56.370000000000005,109.47000000000001,,dinner
"Makaroni; Sayap Ayam (Kulit tidak Dimakan); Kembang Kol Dimasak (dari Beku, Lemak tidak Ditambahkan dalam Masakan); Nektar Mangga",349,15.790000000000001,3.2400000000000007,65.26,,dinner
Nasi Goreng Udang; Sosis Ayam; Kentang Panggang (Kulit tidak Dimakan); Stroberi Beku dengan Gula,571,21.62,14.730000000000002,90.43,https://m.ftscrt.com/food/33760b14-ddb9-4974-9ca0-b1deb1672212_sq.jpg,dinner
Nasi Goreng Babi; Bakso Daging Sapi dan Babi; Kentang Tumbuk; Rasberi Merah,582,26.3,24.809999999999995,63.190000000000005,,dinner
Roti Kismis Panggang; Yogurt Polos tanpa Lemak; Pisang,310,16.44,1.9799999999999998,59.870000000000005,,dinner
Oatmeal Instan; 2% Lemak Susu; Rasberi Beku tanpa Pemanis,330,13.41,7.5,54.95,,dinner
Oatmeal Instan; Yogurt Polos tanpa Lemak; Pisang,382,18.240000000000002,2.71,74.82,,dinner
Roti Kismis Panggang; Margarin; Jus Pepaya,213,2.41,5.569999999999999,40.5,,dinner
Roti Kismis Panggang; Keju Amerika; Jus Pepaya,247,6.35,6.8999999999999995,41.96,,dinner
Roti Kismis Panggang; Margarin; Rasberi Beku,237,2.98,5.489999999999999,46.36,,dinner
Oatmeal Instan; Keju Amerika; Blueberry Tawar dalam Kemasan Air (Dimasak atau Kalengan),260,8.45,7.619999999999999,41.92,,dinner
Roti Kismis Panggang; Yogurt Polos tanpa Lemak; Stroberi,245,16.05,1.9999999999999998,42.379999999999995,,dinner
Roti Kismis Panggang; 2% Lemak Susu; Blueberry Tawar dalam Kemasan Air (Dimasak atau Kalengan),239,10.72,6.229999999999999,36.93,,dinner
Oatmeal Instan; 1% Lemak Susu; Jeruk Mandarin (Kaleng atau Beku),322,12.65,4.38,61.19,,dinner
Oatmeal Instan; 1% Lemak Susu; Rasberi Beku tanpa Pemanis,310,13.58,5.0600000000000005,55.71,,dinner
Oatmeal Instan; Margarin; Guacamole dengan Tomat dan Cabe Paprika,213,4.37,8.85,30.82,,dinner
Oatmeal Instan; 1% Lemak Susu; Salad Buah,299,12.71,5.0600000000000005,53.29,,dinner
Oatmeal Instan; Keju Cheddar atau Colby Rendah Lemak; Nektar Mangga,263,10.93,3.98,48.09,,dinner
Roti Kismis Panggang; 1% Lemak Susu; Nektar Mangga,245,10.530000000000001,3.66,44.79,,dinner
Oatmeal Instan; 2% Lemak Susu; Stroberi dalam Sirup (Dimasak atau Kalengan),382,12.620000000000001,7.02,69.91,,dinner
Oatmeal Instan; Keju Cheddar atau Colby Rendah Lemak; Stroberi Beku dengan Gula,302,11.35,4.02,59.17,,dinner
Oatmeal Instan; Margarin; Rasberi Beku tanpa Pemanis,245,5.4,6.83,43.53,,dinner
Oatmeal Instan; Margarin; Stroberi Beku,291,4.57,6.199999999999999,58.64,,dinner
Roti Kismis Panggang; Susu Murni; Campuran Buah Kering,300,10.66,9.23,46.73,,dinner
Oatmeal Instan; Keju Cheddar atau Colby Rendah Lemak; Salad Buah,245,11.31,4.65,41.64,,dinner
Roti Kismis Panggang; 2% Lemak Susu; Jus Pepaya,298,10.420000000000002,6.239999999999999,51.92,,dinner
Oatmeal Instan; Margarin; Nektar Mangga,252,4.15,6.159999999999999,47.56,,dinner
Oatmeal Instan; Susu dengan Lemak yang telah Dikurangi; Salad Buah,319,12.540000000000001,7.5,52.53,,dinner
Oatmeal Instan; Susu dengan Lemak yang telah Dikurangi; Apel,345,12.31,6.949999999999999,61.3,,dinner
Roti Kismis Panggang; 2% Lemak Susu; Nektar Mangga,265,10.360000000000001,6.099999999999999,44.03,,dinner
Roti Kismis Panggang; Yogurt Polos tanpa Lemak; Stroberi dalam Sirup (Dimasak atau Kalengan),315,15.780000000000001,1.89,60.97,,dinner
Oatmeal Instan; Keju Colby Jack; Campuran Buah Kering,334,11.35,10.770000000000001,51.099999999999994,,dinner
Oatmeal Instan; Susu dengan Lemak yang telah Dikurangi; Guacamole dengan Tomat dan Cabe Paprika,298,12.38,9.52,42.24,,dinner
Oatmeal Instan; 1% Lemak Susu; Jus Pepaya,350,12.39,4.53,67.63,,dinner
Oatmeal Instan; Keju Colby Jack; Stroberi Beku tanpa Pemanis,289,11.08,10.74,39.099999999999994,,dinner
Oatmeal Instan; Susu dengan Lemak yang telah Dikurangi; Pisang,377,13.280000000000001,7.109999999999999,68.81,,dinner
Oatmeal Instan; Susu Murni; Jeruk Mandarin (Kaleng atau Beku),366,12.290000000000001,9.94,60.04,,dinner
Oatmeal Instan; 2% Lemak Susu; Stroberi dalam Sirup (Dimasak atau Kalengan),382,12.620000000000001,7.02,69.91,,dinner
Oatmeal Instan; 2% Lemak Susu; Rasberi Merah,297,12.65,7.09,47.43,,dinner
Roti Kismis Panggang; 1% Lemak Susu; Guacamole dengan Tomat dan Cabe Paprika,206,10.750000000000002,6.35,28.05,,dinner
Oatmeal Instan; Susu Murni; Stroberi Beku,400,12.39,9.989999999999998,69.67,,dinner
Oatmeal Instan; 1% Lemak Susu; Guacamole dengan Tomat dan Cabe Paprika,278,12.55,7.08,43.0,,dinner
Oatmeal Instan; Keju Amerika; Jus Pepaya,319,8.15,7.63,56.91,,dinner
Oatmeal Instan; 2% Lemak Susu; Pisang Apel,330,12.71,6.93,56.7,,dinner
Roti Kismis Panggang; Susu Murni; Stroberi Beku tanpa Pemanis,255,10.39,9.2,34.73,,dinner
Roti Kismis Panggang; Keju Colby Jack; Campuran Buah Kering,262,9.55,10.040000000000001,36.15,,dinner
Roti Kismis Panggang; 1% Lemak Susu; Blueberry Tawar dalam Kemasan Air (Dimasak atau Kalengan),219,10.89,3.79,37.69,,dinner
Oatmeal Instan; 2% Lemak Susu; Nektar Mangga,337,12.16,6.829999999999999,58.980000000000004,,dinner
Oatmeal Instan; Susu Murni; Semangka,375,13.46,10.239999999999998,61.230000000000004,,dinner
Roti Kismis Panggang; Keju Amerika; Rasberi Beku tanpa Pemanis,207,7.54,7.43,30.04,,dinner
Roti Kismis Panggang; Susu dengan Lemak yang telah Dikurangi; Semangka,279,11.850000000000001,6.389999999999999,46.67,,dinner
Roti Kismis Panggang; Yogurt Polos tanpa Lemak; Jeruk Mandarin (Kaleng atau Beku),275,15.64,1.69,51.489999999999995,,dinner
Roti Kismis Panggang; Susu dengan Lemak yang telah Dikurangi; Semangka,279,11.850000000000001,6.389999999999999,46.67,,dinner
Oatmeal Instan; Margarin; Stroberi dalam Sirup (Dimasak atau Kalengan),297,4.609999999999999,6.35,58.489999999999995,,dinner
Roti Kismis Panggang; 1% Lemak Susu; Jus Pepaya,278,10.590000000000002,3.8,52.68,,dinner
Oatmeal Instan; Yogurt Polos tanpa Lemak; Semangka,356,18.61,2.72,67.63,,dinner
Oatmeal Instan; 1% Lemak Susu; Campuran Buah Kering,328,12.82,4.4,62.83,,dinner
Oatmeal Instan; Keju Colby Jack; Pisang Apel,316,11.41,10.860000000000001,45.730000000000004,,dinner
Roti Kismis Panggang; 1% Lemak Susu; Apel,253,10.680000000000001,3.7800000000000002,47.11,,dinner
"Roti Kismis Panggang; Keju Amerika; Anggur (Merah atau Hijau, Jenis Varietas Eropa Seperti Thompson tanpa Biji)",229,6.95,6.819999999999999,37.93,,dinner
Roti Kismis Panggang; Susu Murni; Stroberi Beku,328,10.59,9.26,54.72,,dinner
Oatmeal Instan; Keju Cheddar atau Colby Rendah Lemak; Semangka,277,12.42,4.27,50.730000000000004,,dinner
Oatmeal Instan; 1% Lemak Susu; Pisang,357,13.45,4.67,69.57,,dinner
